"Guid","AccountId","Amount","CloseDate","ContactId","Description","ForecastCategoryName","LeadSource","Name","NextStep","OwnerId","Probability","SBQQ__Contracted__c","SBQQ__CreateContractedPrices__c","SBQQ__OrderGroupID__c","SBQQ__Ordered__c","SBQQ__PrimaryQuote__c","SBQQ__QuotePricebookId__c","SBQQ__Renewal__c","StageName","Type","sbaa__ApprovalStatus__c","sbaa__ApprovalStep__c","sbaa__Approver__c","sbaa__StepApproved__c","sbaa__SubmittedDate__c","sbaa__SubmittedUser__c"
bfd1cf3e-ae4f-4b0d-bedb-c2c16bf285ff,fcca0a52-9e35-4183-97e0-c51aed1b2a83,32395.00000002,2022-04-25,"#N/A","#N/A",Closed,"#N/A",Topicblabh-Sto Associates - Secondary Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
c14b0090-b4d0-4330-ac5d-df93e263c69c,906c0c8a-9682-47dc-84b5-26cc5b119f00,72395.0,2022-05-03,"#N/A","#N/A",Pipeline,"#N/A",Trunyx - Initial Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
c1627d03-e817-43e8-b8fb-c831574bf5ed,1ccf906a-769b-468b-80b4-85f41d139671,72395.0,2021-10-12,"#N/A","#N/A",Omitted,"#N/A",Viva - Initial Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
c173fa34-993c-40f2-ba51-b95911f31f0e,43053e8c-e8ad-4ba9-845c-97ec8a7dd261,18050.0,2022-05-11,"#N/A","#N/A",Pipeline,"#N/A",Tazz - Cross-sell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
c1df1928-324c-4a80-b678-8c6d089749ed,290a3628-f7c8-4c17-a72f-6bf104afbb62,72395.0,2020-12-31,"#N/A","#N/A",Closed,"#N/A",Dabfeed - Additional Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
c213abcc-3f7e-4bd9-ab48-cc711d67f40d,159c3867-a1cd-4bf5-872f-d758ed6d87ee,32395.00000002,2022-04-25,"#N/A","#N/A",Closed,"#N/A",Oyoba - Secondary Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
c23c2cea-0a38-4cdf-8b17-866721c1c0bf,37e70c8a-1bbe-4a18-86c4-f0a08c8cbefd,140000.0,2019-09-17,"#N/A",The deal is at  50% because they are at the sales process stage of evaluating our ROI justification.,Pipeline,Trade Show,"Acme - 1,200 Widgets",Need estimate,2028edef-a2c5-470e-9b91-496795d5b04c,50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,Existing Business,"#N/A","#N/A","#N/A",false,"#N/A","#N/A"
c2c82319-b56e-446b-972c-706857dc4315,c4ee72c2-324d-42cd-b7bb-a0732d56e055,75000.0,2022-07-01,"#N/A","#N/A",Pipeline,"#N/A",Devcast - Upsell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
c2f390d3-adb4-45c9-bb34-86e69022b7b5,52432588-6b42-40fa-87c2-26153822c403,11550.0,2022-03-11,"#N/A","#N/A",Pipeline,"#N/A",Flipbug - Cross-sell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
c30acf9c-81ad-4a5a-8671-76152283d9e4,e56d33eb-944f-4d36-8c84-16b75626b30f,29995.0,2021-10-15,"#N/A","#N/A",Closed,"#N/A",Vitz - Additional Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
c340b0c7-8d72-4049-8ee8-7bd6a2bbc2f7,0e00a6c0-ecbc-4d56-9461-4fbb988df7ff,34350.0,2022-03-11,"#N/A","#N/A",Pipeline,"#N/A",JumpXS - Cross-sell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
c34d2177-f773-4bb1-9df7-09179bf45cf6,e6ac6826-bce0-464b-be9a-b661c027add6,72395.0,2021-08-28,"#N/A","#N/A",Omitted,"#N/A",Ooba - Initial Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
c3ad1767-b476-4905-9634-aa062180ac69,f0af1057-77f8-4ab7-82e4-48e9ce2a63f4,29995.0,2021-12-13,"#N/A","#N/A",Closed,"#N/A",Digitube - Additional Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
c3dfecee-e32a-48f2-8a2c-89dec5bc46e5,1469ac27-ecfa-4e2d-ba22-b356b4c6cc57,34995.0,2022-01-14,"#N/A","#N/A",Pipeline,"#N/A",Oloo - Additional Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
c4350782-22ff-4bec-af7c-56df03ce7b34,6bf5fc6a-7317-488c-9c2a-70193a44b0ac,11550.0,2022-03-11,"#N/A","#N/A",Pipeline,"#N/A",Podcat - Cross-sell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
c48f1ca1-8552-4ee1-b8e3-9bbad2111e17,6e781e9c-6668-4fc9-a118-ce28522f2efa,72395.0,2022-05-03,"#N/A","#N/A",Pipeline,"#N/A",Zoonoodle - Initial Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
c565f97a-16a9-4cbc-a1dd-d6cada0b5337,38283687-3f4d-4e67-bdcd-4b60640bd8c6,32395.00000002,2022-02-25,"#N/A","#N/A",Closed,"#N/A",Meembee - Secondary Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
c5961ade-f7e0-4ad2-9850-f9d7fddc310d,4313d363-fa5a-44d5-b41c-b784b8ddaa17,34995.0,2022-08-14,"#N/A","#N/A",Pipeline,"#N/A",Browsebug - Additional Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,60.0,false,false,"#N/A",false,"#N/A","#N/A",false,Id. Decision Makers,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
c597c249-d45d-4149-a2d9-03448f1769c0,8fc5e79f-f26e-4198-aaa7-05c516568035,32395.00000002,2022-02-25,"#N/A","#N/A",Closed,"#N/A",Topdrive - Secondary Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
c61634a9-589c-4a01-b990-5bb467205cc7,e9bcb544-1c70-4b04-935f-a84efa30ab6f,18050.0,2022-05-11,"#N/A","#N/A",Pipeline,"#N/A",Noba - Cross-sell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,Existing Business,"#N/A","#N/A","#N/A",false,"#N/A","#N/A"
c7c09952-a054-4288-a243-d83904038bef,f31be84d-cfce-4a77-b397-ee6be89ae0bc,75000.0,2022-07-01,"#N/A","#N/A",Pipeline,"#N/A",Thoughtworks - Upsell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
c8474e68-4e4a-459f-9a81-052d214c2938,13816734-3b3e-4d47-9fff-87c92016ac69,18350.0,2022-03-27,"#N/A","#N/A",Pipeline,"#N/A",Feedbug - Cross-sell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
c88b73c8-b37e-45a8-b0ec-d5c2e4c9653e,fb111073-37de-438d-b46b-e6cf0bc257c0,31495.0,2022-03-17,"#N/A","#N/A",Pipeline,"#N/A",Bluezoom - Additional Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
c9579c71-7f13-4503-9de1-a5f0402b4630,7da5c15d-6f21-4b3a-82ef-56d470b4448c,"#N/A",2022-04-28,"#N/A","#N/A",Pipeline,"#N/A",Blognation - New Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,70.0,false,false,"#N/A",false,"#N/A","#N/A",false,Perception Analysis,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
ca6d2f01-8b1b-4528-b958-3e3610e8e009,c3c58820-5f46-46e2-addd-4421277969ac,18350.0,2022-05-11,"#N/A","#N/A",Pipeline,"#N/A",Skimia - Cross-sell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
ca7f7034-36f6-45e3-837a-e4f379ce1609,c3c58820-5f46-46e2-addd-4421277969ac,72395.0,2021-10-12,"#N/A","#N/A",Omitted,"#N/A",Skimia - Initial Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
cad2da65-0cae-4db0-8e50-fb3a38a28623,fe1971fe-f8ac-450b-a26d-20864d41349a,34995.0,2022-03-07,"#N/A","#N/A",Pipeline,"#N/A",Kamba - Additional Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
cae3688a-94e1-446f-b6b8-2a9db4f0793d,b9be5a78-6d0a-4fdb-9785-b8c63409792d,100082.0,2022-07-01,"#N/A","#N/A",Pipeline,"#N/A",Divavu - Upsell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
cb3d5eaf-ad5a-4c10-b482-0a0974a64a0f,dd973b17-7c20-448e-b5c7-810c3dd6e69f,71595.0,2022-04-27,"#N/A","#N/A",Pipeline,"#N/A",Fliptune - SOW 2,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
cbcbd852-eb16-41ef-b14f-e38b5c6b84d5,99d912bf-1555-48fc-aa0c-bb29f33ac04e,72395.0,2021-10-12,"#N/A","#N/A",Omitted,"#N/A",Yakidoo - Initial Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
cbe37313-2506-47b1-83a5-90b8164a2955,0932629d-f35d-4fea-afd8-f4b73cbdaabf,72395.0,2021-10-12,"#N/A","#N/A",Omitted,"#N/A",Wordtune - Initial Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
cbe3bf04-0db0-4002-828b-bb6e78e1039b,ba147b21-092b-43a5-8222-5f9a93542303,72395.0,2021-10-12,"#N/A","#N/A",Omitted,"#N/A",Eazzy - Initial Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
cbe95759-c36b-40ac-841f-267680239104,09125e95-6742-4cc6-93fa-b746a6f30ea3,11550.0,2022-05-11,"#N/A","#N/A",Pipeline,"#N/A",Realbridge - Cross-sell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
cbf93282-7a0e-469d-b3e4-29d71c16248e,1ad637c2-4c0f-4c88-8473-8cd25f99be38,43497.0,2022-04-27,"#N/A","#N/A",Pipeline,"#N/A",Yamia - SOW 2,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
cc91c87b-677d-44fb-ba8f-417ff31ab5e5,0c042a45-63fb-465c-9288-48041bdcfe02,11550.0,2022-05-11,"#N/A","#N/A",Pipeline,"#N/A",Mycat - Cross-sell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
cd6a8051-9d97-4a3b-9fb3-7af275f0a5bf,f2579cf7-ac2c-436b-8e4e-c2f9f8bbc9bb,18350.0,2022-05-11,"#N/A","#N/A",Pipeline,"#N/A",Edgetag - Cross-sell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
cd9fe3dc-6fcf-4ab1-b039-d587bff887cf,66212298-ff7c-40d8-9c0c-56e19a7677b2,72395.0,2021-10-12,"#N/A","#N/A",Omitted,"#N/A",Thoughtmix - Initial Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
cdb1d5f1-c791-4f40-ad67-153f8f7ee48a,beb48587-db52-4f81-8a5e-863c49536869,18050.0,2022-05-11,"#N/A","#N/A",Pipeline,"#N/A",Tazzy - Cross-sell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
ce3d1bab-a97a-4232-95dd-a46d11cfc30c,507270d3-7302-4950-8d41-905edeb0963f,72395.0,2021-10-12,"#N/A","#N/A",Omitted,"#N/A",Twinder - Initial Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
ce7b9fc6-a2f0-4190-a2e0-4fe876e253d3,6bf5fc6a-7317-488c-9c2a-70193a44b0ac,32395.00000002,2022-04-25,"#N/A","#N/A",Closed,"#N/A",Podcat - Secondary Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
ceb2abab-8c94-4557-91f7-3bc1a1f9112c,1ad637c2-4c0f-4c88-8473-8cd25f99be38,29995.0,2021-12-13,"#N/A","#N/A",Closed,"#N/A",Yamia - Additional Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
cf4c7751-5a33-4431-a98a-e707b05e23d4,f115b172-5cef-43b6-80e5-7dc6fb7cb545,18350.0,2022-05-11,"#N/A","#N/A",Pipeline,"#N/A",Voonix - Cross-sell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
d01fc257-220b-48a2-b266-542c30bca4fe,43053e8c-e8ad-4ba9-845c-97ec8a7dd261,25400.0,2022-04-27,"#N/A","#N/A",Pipeline,"#N/A",Tazz - SOW 1,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
d09831e6-b957-41b9-81d3-f0699287bc7c,beb48587-db52-4f81-8a5e-863c49536869,34995.0,2022-03-07,14c7f3bf-1147-4a1c-8d6d-a83c34a2294c,"#N/A",Pipeline,"#N/A",Tazzy - Additional Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
d0adcbcb-bf07-4315-a987-ea53d96d53f6,01af61d3-dfd1-44ba-829d-dca08e063c12,32395.00000002,2022-04-12,"#N/A","#N/A",Closed,"#N/A",Meejo - Secondary Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
d0f926d8-edd2-4df8-97ac-9c458743c89d,73f84547-18f1-47a4-bc94-5ca75d9f6b1c,18050.0,2022-05-11,"#N/A","#N/A",Pipeline,"#N/A",Browsetype - Cross-sell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
d15df583-595b-4475-974c-f7326073653f,5fe54cf3-ac87-42ba-bb56-29a902960c5b,72395.0,2021-10-12,"#N/A","#N/A",Omitted,"#N/A",Kazu - Initial Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
d1e20890-b928-496d-8990-9583ab794d1b,bb6c8b4b-f669-43ca-8755-8e5c9a9484f8,32395.00000002,2022-02-25,"#N/A","#N/A",Closed,"#N/A",Voolia - Secondary Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
d2097897-9696-45da-bdba-3a7222ad5c88,8d0da2da-775f-4aaa-82be-423c3321cb52,32395.00000002,2022-02-25,"#N/A","#N/A",Closed,"#N/A",Tagopia - Secondary Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
d2759363-459b-4ade-b2bf-8a023d80e849,b56d5001-f48c-4c8f-be38-6b2e31aa2ed0,32395.00000002,2022-02-25,"#N/A","#N/A",Closed,"#N/A",Zoomlounge - Secondary Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
d28ce723-746e-49bd-8798-b50bc28dabe0,d5da72a3-ce93-4e1a-974b-5ab48f2e247c,32395.00000002,2022-02-25,"#N/A","#N/A",Closed,"#N/A",Plambee - Secondary Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
d30cdf2c-e8cf-40de-b51d-f31b2d5bd4ec,f71b9ca8-de47-4f51-8a1a-49d8e152c558,72395.0,2021-09-27,"#N/A","#N/A",Omitted,"#N/A",Kimia - Initial Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
d339de07-832b-4824-8502-d5906c8c0761,fb111073-37de-438d-b46b-e6cf0bc257c0,108710.0,2022-07-01,"#N/A","#N/A",Pipeline,"#N/A",Bluezoom - Upsell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
d3f13d03-41f0-4ca5-935c-b0abae712b67,4eb54d1b-5337-439d-a084-1a1f018e6beb,11250.0,2022-05-11,"#N/A","#N/A",Pipeline,"#N/A",Jabberstorm - Cross-sell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
d4898917-5ce2-4f91-a540-4386ff1092a4,b49a4314-e491-4486-b08f-50bf2018d9c7,18350.0,2022-05-11,"#N/A","#N/A",Pipeline,"#N/A",Photofeed - Cross-sell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
d4943cec-ecd3-4505-a6a6-a3e13b05ba51,ba147b21-092b-43a5-8222-5f9a93542303,32395.00000002,2022-02-25,"#N/A","#N/A",Closed,"#N/A",Eazzy - Secondary Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
d4948d21-c26a-44bb-8e06-d34b838527ac,b33a5c64-743c-47be-b05e-a52dab7c9eac,69995.0,2021-12-12,"#N/A","#N/A",Omitted,"#N/A",Rhynyx - Additional Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
d4b1fb81-5bb6-42ad-a333-dbee2cbc2c0c,dd973b17-7c20-448e-b5c7-810c3dd6e69f,72395.0,2021-10-12,"#N/A","#N/A",Omitted,"#N/A",Fliptune - Initial Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
d57a5776-0221-4352-aa8a-abaf0bdb54bf,ba147b21-092b-43a5-8222-5f9a93542303,29995.0,2021-12-13,"#N/A","#N/A",Closed,"#N/A",Eazzy - Additional Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
d584db0e-4cf1-4bee-8876-64c6a0ff6ad8,df795bc8-2581-44de-bc7a-35251503dae1,29995.0,2021-12-13,"#N/A","#N/A",Closed,"#N/A",Voomm - Additional Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
d5b0b2f4-78d5-4f8d-824b-f67fc991e139,f8083dae-35ac-42db-92b5-ca8dbcac5f7b,34995.0,2022-02-28,"#N/A","#N/A",Pipeline,"#N/A",Dazzlesphere - Additional Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
d5e95904-1108-40bd-a080-f9058f10edf3,e4608143-771c-4c9e-bd51-6fd49adb7fb0,57490.0,2022-02-06,"#N/A","#N/A",Pipeline,"#N/A",Shufflester - Additional Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
d5edb351-6286-43f6-becd-9b4da9099a56,4eb54d1b-5337-439d-a084-1a1f018e6beb,72395.0,2022-05-03,"#N/A","#N/A",Pipeline,"#N/A",Jabberstorm - Initial Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
d67f76cf-8d83-49ec-89bf-81f103fd4631,0dc1ca5a-4db1-4b3d-bc6a-983165c8c052,18350.0,2022-05-11,"#N/A","#N/A",Pipeline,"#N/A",Topicshots - Cross-sell,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
d6bd8850-e593-4b3a-8488-c98b6c2f0aad,47c2f0d9-e5dc-479f-a3d4-9b0020ccc0c0,34995.0,2022-02-28,"#N/A","#N/A",Pipeline,"#N/A",Edgeclub - Additional Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
d6d47327-45ce-449b-84c1-767809f94a43,2ca9bc21-d8d4-4236-b639-5950da762cae,72395.0,2021-10-12,"#N/A","#N/A",Omitted,"#N/A",Eadel - Initial Sale,"#N/A",2028edef-a2c5-470e-9b91-496795d5b04c,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A","#N/A",false,"#N/A","#N/A"
